clinic,status,day,population
51100,3,2009-04-30,19
51100,3,2009-05-31,25
51100,3,2009-06-30,34
51100,3,2009-07-31,32
51100,3,2009-08-31,5
51100,3,2009-09-30,25
51100,3,2009-10-31,32
51100,3,2009-11-30,16
51100,3,2009-12-31,24
51100,3,2010-01-31,14
51100,3,2010-02-28,8
51100,3,2010-03-31,33
51100,3,2010-04-30,14
51100,3,2010-05-31,12
51100,3,2010-06-30,25
51100,3,2010-07-31,21
51100,3,2010-08-31,25
51100,3,2010-09-30,25
51100,3,2010-10-31,31
51100,3,2010-11-30,15
51100,3,2010-12-31,25
51100,3,2011-01-31,7
51100,3,2011-02-28,32
51100,3,2011-03-31,17
51100,3,2011-04-30,22
51100,3,2011-05-31,16
51100,3,2011-06-30,16
51100,3,2011-07-31,20
51100,3,2011-08-31,24
51100,3,2011-09-30,35
51100,3,2011-10-31,57
51100,3,2011-11-30,44
51100,3,2011-12-31,51
51100,3,2012-01-31,31
51100,4,2006-09-30,1
51100,4,2006-10-31,1
51100,4,2007-01-31,4
51100,4,2007-03-31,6
51100,4,2007-04-30,5
51100,4,2007-06-30,5
51100,4,2007-07-31,8
51100,4,2007-09-30,7
51100,4,2007-10-31,15
51100,4,2007-12-31,25
51100,4,2008-01-31,30
51100,4,2008-03-31,44
51100,4,2008-04-30,42
51100,4,2008-06-30,26
51100,4,2008-07-31,64
51100,4,2008-09-30,141
51100,4,2008-10-31,122
51100,4,2008-12-31,2
51100,4,2009-01-31,2
51100,4,2009-03-31,9
51100,4,2009-04-30,35
51100,4,2009-05-31,45
51100,4,2009-06-30,41
51100,4,2009-07-31,51
51100,4,2009-08-31,59
51100,4,2009-09-30,47
51100,4,2009-10-31,30
51100,4,2009-11-30,31
51100,4,2009-12-31,36
51100,4,2010-01-31,51
51100,4,2010-02-28,38
51100,4,2010-03-31,36
51100,4,2010-04-30,42
51100,4,2010-05-31,52
51100,4,2010-06-30,35
51100,4,2010-07-31,32
51100,4,2010-08-31,34
51100,4,2010-09-30,36
51100,4,2010-10-31,36
51100,4,2010-11-30,37
51100,4,2010-12-31,50
51100,4,2011-01-31,34
51100,4,2011-02-28,29
51100,4,2011-03-31,50
51100,4,2011-04-30,39
51100,4,2011-05-31,51
51100,4,2011-06-30,40
51100,4,2011-07-31,44
51100,4,2011-08-31,48
51100,4,2011-09-30,38
51100,4,2011-10-31,38
51100,4,2011-11-30,41
51100,4,2011-12-31,48
51100,4,2012-01-31,48
51100,5,2006-06-30,1
51100,5,2006-07-31,3
51100,5,2006-09-30,3
51100,5,2006-10-31,2
51100,5,2007-04-30,2
51100,5,2007-06-30,7
51100,5,2007-07-31,7
51100,5,2007-09-30,21
51100,5,2007-10-31,30
51100,5,2007-12-31,58
51100,5,2008-01-31,68
51100,5,2008-03-31,98
51100,5,2008-04-30,97
51100,5,2008-06-30,100
51100,5,2008-07-31,103
51100,5,2008-09-30,165
51100,5,2008-10-31,211
51100,5,2008-12-31,150
51100,5,2009-01-31,101
51100,5,2009-03-31,60
51100,5,2009-04-30,43
51100,5,2009-05-31,42
51100,5,2009-06-30,65
51100,5,2009-07-31,77
51100,5,2009-08-31,99
51100,5,2009-09-30,107
51100,5,2009-10-31,92
51100,5,2009-11-30,79
51100,5,2009-12-31,77
51100,5,2010-01-31,76
51100,5,2010-02-28,90
51100,5,2010-03-31,84
51100,5,2010-04-30,72
51100,5,2010-05-31,73
51100,5,2010-06-30,61
51100,5,2010-07-31,56
51100,5,2010-08-31,60
51100,5,2010-09-30,65
51100,5,2010-10-31,61
51100,5,2010-11-30,55
51100,5,2010-12-31,48
51100,5,2011-01-31,49
51100,5,2011-02-28,51
51100,5,2011-03-31,50
51100,5,2011-04-30,62
51100,5,2011-05-31,69
51100,5,2011-06-30,65
51100,5,2011-07-31,75
51100,5,2011-08-31,40
51100,5,2011-09-30,42
51100,5,2011-10-31,41
51100,5,2011-11-30,40
51100,5,2011-12-31,53
51100,5,2012-01-31,53
51100,6,2006-03-31,1
51100,6,2006-07-31,2
51100,6,2006-09-30,9
51100,6,2006-10-31,10
51100,6,2006-12-31,36
51100,6,2007-01-31,43
51100,6,2007-03-31,42
51100,6,2007-04-30,63
51100,6,2007-06-30,69
51100,6,2007-07-31,81
51100,6,2007-09-30,102
51100,6,2007-10-31,94
51100,6,2007-12-31,53
51100,6,2008-01-31,50
51100,6,2008-03-31,32
51100,6,2008-04-30,27
51100,6,2008-06-30,65
51100,6,2008-07-31,77
51100,6,2008-09-30,38
51100,6,2008-10-31,3
51100,6,2009-03-31,109
51100,6,2009-04-30,150
51100,6,2009-05-31,168
51100,6,2009-06-30,178
51100,6,2009-07-31,178
51100,6,2009-08-31,181
51100,6,2009-09-30,190
51100,6,2009-10-31,229
51100,6,2009-11-30,240
51100,6,2009-12-31,254
51100,6,2010-01-31,238
51100,6,2010-02-28,257
51100,6,2010-03-31,256
51100,6,2010-04-30,252
51100,6,2010-05-31,237
51100,6,2010-06-30,249
51100,6,2010-07-31,253
51100,6,2010-08-31,248
51100,6,2010-09-30,254
51100,6,2010-10-31,295
51100,6,2010-11-30,330
51100,6,2010-12-31,337
51100,6,2011-01-31,372
51100,6,2011-02-28,381
51100,6,2011-03-31,363
51100,6,2011-04-30,379
51100,6,2011-05-31,388
51100,6,2011-06-30,398
51100,6,2011-07-31,408
51100,6,2011-08-31,430
51100,6,2011-09-30,456
51100,6,2011-10-31,476
51100,6,2011-11-30,489
51100,6,2011-12-31,504
51100,6,2012-01-31,510
51100,7,2006-01-31,1
51100,7,2006-03-31,4
51100,7,2006-04-30,7
51100,7,2006-06-30,17
51100,7,2006-07-31,33
51100,7,2006-09-30,81
51100,7,2006-10-31,128
51100,7,2006-12-31,183
51100,7,2007-01-31,189
51100,7,2007-03-31,213
51100,7,2007-04-30,236
51100,7,2007-06-30,236
51100,7,2007-07-31,234
51100,7,2007-09-30,189
51100,7,2007-10-31,174
51100,7,2007-12-31,136
51100,7,2008-01-31,124
51100,7,2008-03-31,92
51100,7,2008-04-30,113
51100,7,2008-06-30,128
51100,7,2008-07-31,124
51100,7,2008-09-30,86
51100,7,2008-10-31,16
51100,7,2008-12-31,14
51100,7,2009-01-31,18
51100,7,2009-03-31,53
51100,7,2009-04-30,109
51100,7,2009-05-31,129
51100,7,2009-06-30,130
51100,7,2009-07-31,144
51100,7,2009-08-31,139
51100,7,2009-09-30,118
51100,7,2009-10-31,143
51100,7,2009-11-30,156
51100,7,2009-12-31,157
51100,7,2010-01-31,153
51100,7,2010-02-28,143
51100,7,2010-03-31,144
51100,7,2010-04-30,171
51100,7,2010-05-31,168
51100,7,2010-06-30,179
51100,7,2010-07-31,202
51100,7,2010-08-31,193
51100,7,2010-09-30,166
51100,7,2010-10-31,150
51100,7,2010-11-30,150
51100,7,2010-12-31,137
51100,7,2011-01-31,143
51100,7,2011-02-28,131
51100,7,2011-03-31,148
51100,7,2011-04-30,122
51100,7,2011-05-31,121
51100,7,2011-06-30,111
51100,7,2011-07-31,85
51100,7,2011-08-31,114
51100,7,2011-09-30,114
51100,7,2011-10-31,132
51100,7,2011-11-30,149
51100,7,2011-12-31,163
51100,7,2012-01-31,186
51100,8,2006-01-31,1
51100,8,2006-03-31,1
51100,8,2006-04-30,2
51100,8,2006-06-30,2
51100,8,2006-07-31,1
51100,8,2006-09-30,1
51100,8,2006-10-31,3
51100,8,2006-12-31,2
51100,8,2007-01-31,3
51100,8,2007-03-31,23
51100,8,2007-04-30,25
51100,8,2007-06-30,37
51100,8,2007-07-31,41
51100,8,2007-09-30,49
51100,8,2007-10-31,53
51100,8,2007-12-31,107
51100,8,2008-01-31,115
51100,8,2008-03-31,135
51100,8,2008-04-30,152
51100,8,2008-06-30,146
51100,8,2008-07-31,118
51100,8,2008-09-30,124
51100,8,2008-10-31,177
51100,8,2008-12-31,300
51100,8,2009-01-31,301
51100,8,2009-03-31,185
51100,8,2009-04-30,145
51100,8,2009-05-31,132
51100,8,2009-06-30,140
51100,8,2009-07-31,149
51100,8,2009-08-31,151
51100,8,2009-09-30,160
51100,8,2009-10-31,160
51100,8,2009-11-30,160
51100,8,2009-12-31,155
51100,8,2010-01-31,160
51100,8,2010-02-28,164
51100,8,2010-03-31,169
51100,8,2010-04-30,168
51100,8,2010-05-31,174
51100,8,2010-06-30,184
51100,8,2010-07-31,185
51100,8,2010-08-31,191
51100,8,2010-09-30,197
51100,8,2010-10-31,200
51100,8,2010-11-30,200
51100,8,2010-12-31,203
51100,8,2011-01-31,212
51100,8,2011-02-28,213
51100,8,2011-03-31,220
51100,8,2011-04-30,224
51100,8,2011-05-31,227
51100,8,2011-06-30,240
51100,8,2011-07-31,244
51100,8,2011-08-31,248
51100,8,2011-09-30,251
51100,8,2011-10-31,255
51100,8,2011-11-30,258
51100,8,2011-12-31,277
51100,8,2012-01-31,283
51100,9,2006-09-30,8
51100,9,2006-10-31,8
51100,9,2006-12-31,8
51100,9,2007-01-31,8
51100,9,2007-03-31,8
51100,9,2007-04-30,8
51100,9,2007-06-30,9
51100,9,2007-07-31,9
51100,9,2007-09-30,9
51100,9,2007-10-31,9
51100,9,2007-12-31,9
51100,9,2008-01-31,9
51100,9,2008-03-31,9
51100,9,2008-04-30,9
51100,9,2008-06-30,9
51100,9,2008-07-31,10
51100,9,2008-09-30,10
51100,9,2008-10-31,11
51100,9,2008-12-31,11
51100,9,2009-01-31,11
51100,9,2009-03-31,11
51100,9,2009-04-30,11
51100,9,2009-05-31,11
51100,9,2009-06-30,11
51100,9,2009-07-31,11
51100,9,2009-08-31,11
51100,9,2009-09-30,11
51100,9,2009-10-31,12
51100,9,2009-11-30,14
51100,9,2009-12-31,15
51100,9,2010-01-31,16
51100,9,2010-02-28,17
51100,9,2010-03-31,18
51100,9,2010-04-30,19
51100,9,2010-05-31,21
51100,9,2010-06-30,21
51100,9,2010-07-31,22
51100,9,2010-08-31,26
51100,9,2010-09-30,26
51100,9,2010-10-31,27
51100,9,2010-11-30,28
51100,9,2010-12-31,30
51100,9,2011-01-31,31
51100,9,2011-02-28,31
51100,9,2011-03-31,31
51100,9,2011-04-30,31
51100,9,2011-05-31,32
51100,9,2011-06-30,34
51100,9,2011-07-31,35
51100,9,2011-08-31,35
51100,9,2011-09-30,35
51100,9,2011-10-31,35
51100,9,2011-11-30,35
51100,9,2011-12-31,36
51100,9,2012-01-31,37
51100,10,2006-01-31,16
51100,10,2006-03-31,16
51100,10,2006-04-30,16
51100,10,2006-06-30,16
51100,10,2006-07-31,17
51100,10,2006-09-30,19
51100,10,2006-10-31,19
51100,10,2006-12-31,28
51100,10,2007-01-31,43
51100,10,2007-03-31,89
51100,10,2007-04-30,124
51100,10,2007-06-30,200
51100,10,2007-07-31,235
51100,10,2007-09-30,335
51100,10,2007-10-31,386
51100,10,2007-12-31,426
51100,10,2008-01-31,447
51100,10,2008-03-31,493
51100,10,2008-04-30,494
51100,10,2008-06-30,501
51100,10,2008-07-31,511
51100,10,2008-09-30,538
51100,10,2008-10-31,562
51100,10,2008-12-31,633
51100,10,2009-01-31,688
51100,10,2009-03-31,714
51100,10,2009-04-30,693
51100,10,2009-05-31,682
51100,10,2009-06-30,674
51100,10,2009-07-31,667
51100,10,2009-08-31,675
51100,10,2009-09-30,678
51100,10,2009-10-31,681
51100,10,2009-11-30,698
51100,10,2009-12-31,711
51100,10,2010-01-31,730
51100,10,2010-02-28,736
51100,10,2010-03-31,746
51100,10,2010-04-30,760
51100,10,2010-05-31,768
51100,10,2010-06-30,779
51100,10,2010-07-31,782
51100,10,2010-08-31,789
51100,10,2010-09-30,793
51100,10,2010-10-31,805
51100,10,2010-11-30,819
51100,10,2010-12-31,828
51100,10,2011-01-31,836
51100,10,2011-02-28,846
51100,10,2011-03-31,854
51100,10,2011-04-30,865
51100,10,2011-05-31,868
51100,10,2011-06-30,881
51100,10,2011-07-31,887
51100,10,2011-08-31,900
51100,10,2011-09-30,902
51100,10,2011-10-31,903
51100,10,2011-11-30,910
51100,10,2011-12-31,914
51100,10,2012-01-31,925
52101,1,2006-03-31,1
52101,1,2006-04-30,1
52101,1,2006-06-30,9
52101,1,2006-07-31,10
52101,1,2006-09-30,16
52101,1,2006-10-31,13
52101,1,2006-12-31,24
52101,1,2007-01-31,19
52101,1,2007-03-31,28
52101,1,2007-04-30,21
52101,1,2007-06-30,24
52101,1,2007-07-31,24
52101,1,2007-09-30,35
52101,1,2007-10-31,26
52101,1,2007-12-31,29
52101,1,2008-01-31,31
52101,1,2008-03-31,34
52101,1,2008-04-30,34
52101,1,2008-06-30,36
52101,1,2008-07-31,36
52101,1,2008-09-30,54
52101,1,2008-10-31,39
52101,1,2008-12-31,42
52101,1,2009-01-31,45
52101,1,2009-03-31,50
52101,1,2009-04-30,58
52101,1,2009-05-31,59
52101,1,2009-06-30,76
52101,1,2009-07-31,79
52101,1,2009-08-31,83
52101,1,2009-09-30,88
52101,1,2009-10-31,89
52101,1,2009-11-30,89
52101,1,2009-12-31,94
52101,1,2010-01-31,99
52101,1,2010-02-28,99
52101,1,2010-03-31,100
52101,1,2010-04-30,104
52101,1,2010-05-31,104
52101,1,2010-06-30,105
52101,1,2010-07-31,108
52101,1,2010-08-31,112
52101,1,2010-09-30,114
52101,1,2010-10-31,117
52101,1,2010-11-30,120
52101,1,2010-12-31,123
52101,1,2011-01-31,127
52101,1,2011-02-28,130
52101,1,2011-03-31,133
52101,1,2011-04-30,133
52101,1,2011-05-31,140
52101,1,2011-06-30,145
52101,1,2011-07-31,149
52101,1,2011-08-31,151
52101,1,2011-09-30,157
52101,1,2011-10-31,159
52101,1,2011-11-30,159
52101,1,2011-12-31,163
52101,1,2012-01-31,167
52101,2,2006-01-31,2
52101,2,2006-03-31,9
52101,2,2006-04-30,2
52101,2,2006-06-30,15
52101,2,2006-07-31,5
52101,2,2006-09-30,3
52101,2,2006-10-31,5
52101,2,2006-12-31,3
52101,2,2007-01-31,13
52101,2,2007-03-31,9
52101,2,2007-04-30,9
52101,2,2007-06-30,4
52101,2,2007-07-31,11
52101,2,2007-09-30,4
52101,2,2007-10-31,6
52101,2,2007-12-31,3
52101,2,2008-01-31,8
52101,2,2008-03-31,9
52101,2,2008-04-30,8
52101,2,2008-06-30,6
52101,2,2008-07-31,6
52101,2,2008-09-30,1
52101,2,2008-10-31,7
52101,2,2008-12-31,9
52101,2,2009-01-31,2
52101,2,2009-03-31,6
52101,2,2009-04-30,3
52101,2,2009-05-31,5
52101,2,2009-06-30,8
52101,2,2009-07-31,10
52101,2,2009-08-31,7
52101,2,2009-09-30,4
52101,2,2009-10-31,3
52101,2,2009-11-30,3
52101,2,2009-12-31,6
52101,2,2010-01-31,2
52101,2,2010-02-28,7
52101,2,2010-03-31,4
52101,2,2010-04-30,7
52101,2,2010-05-31,8
52101,2,2010-06-30,3
52101,2,2010-07-31,6
52101,2,2010-08-31,5
52101,2,2010-09-30,9
52101,2,2010-10-31,11
52101,2,2010-11-30,12
52101,2,2010-12-31,7
52101,2,2011-01-31,12
52101,2,2011-02-28,13
52101,2,2011-03-31,7
52101,2,2011-04-30,8
52101,2,2011-05-31,15
52101,2,2011-06-30,5
52101,2,2011-07-31,9
52101,2,2011-08-31,20
52101,2,2011-09-30,12
52101,2,2011-10-31,19
52101,2,2011-11-30,4
52101,2,2011-12-31,6
52101,2,2012-01-31,8
52101,3,2006-01-31,10
52101,3,2006-03-31,11
52101,3,2006-04-30,15
52101,3,2006-06-30,15
52101,3,2006-07-31,11
52101,3,2006-09-30,16
52101,3,2006-10-31,22
52101,3,2006-12-31,8
52101,3,2007-01-31,6
52101,3,2007-03-31,16
52101,3,2007-04-30,6
52101,3,2007-06-30,14
52101,3,2007-07-31,18
52101,3,2007-09-30,4
52101,3,2007-10-31,9
52101,3,2007-12-31,12
52101,3,2008-01-31,24
52101,3,2008-03-31,13
52101,3,2008-04-30,12
52101,3,2008-06-30,19
52101,3,2008-07-31,9
52101,3,2008-09-30,8
52101,3,2008-10-31,12
52101,3,2008-12-31,13
52101,3,2009-01-31,20
52101,3,2009-03-31,14
52101,3,2009-04-30,17
52101,3,2009-05-31,10
52101,3,2009-06-30,13
52101,3,2009-07-31,14
52101,3,2009-08-31,15
52101,3,2009-09-30,5
52101,3,2009-10-31,12
52101,3,2009-11-30,7
52101,3,2009-12-31,7
52101,3,2010-01-31,7
52101,3,2010-02-28,16
52101,3,2010-03-31,9
52101,3,2010-04-30,18
52101,3,2010-05-31,19
52101,3,2010-06-30,6
52101,3,2010-07-31,10
52101,3,2010-08-31,18
52101,3,2010-09-30,19
52101,3,2010-10-31,17
52101,3,2010-11-30,9
52101,3,2010-12-31,9
52101,3,2011-01-31,9
52101,3,2011-02-28,11
52101,3,2011-03-31,14
52101,3,2011-04-30,15
52101,3,2011-05-31,11
52101,3,2011-06-30,11
52101,3,2011-07-31,11
52101,3,2011-08-31,8
52101,3,2011-09-30,11
52101,3,2011-10-31,6
52101,3,2011-11-30,15
52101,3,2011-12-31,11
52101,3,2012-01-31,25
52101,4,2006-01-31,1
52101,4,2006-03-31,4
52101,4,2006-04-30,3
52101,4,2006-06-30,3
52101,4,2006-07-31,4
52101,4,2006-09-30,6
52101,4,2006-10-31,9
52101,4,2006-12-31,10
52101,4,2007-01-31,15
52101,4,2007-03-31,9
52101,4,2007-04-30,8
52101,4,2007-06-30,9
52101,4,2007-07-31,10
52101,4,2007-09-30,10
52101,4,2007-10-31,7
52101,4,2007-12-31,14
52101,4,2008-01-31,8
52101,4,2008-03-31,15
52101,4,2008-04-30,12
52101,4,2008-06-30,9
52101,4,2008-07-31,16
52101,4,2008-09-30,25
52101,4,2008-10-31,26
52101,4,2008-12-31,14
52101,4,2009-01-31,20
52101,4,2009-03-31,22
52101,4,2009-04-30,15
52101,4,2009-05-31,16
52101,4,2009-06-30,16
52101,4,2009-07-31,17
52101,4,2009-08-31,13
52101,4,2009-09-30,13
52101,4,2009-10-31,18
52101,4,2009-11-30,25
52101,4,2009-12-31,23
52101,4,2010-01-31,11
52101,4,2010-02-28,15
52101,4,2010-03-31,8
52101,4,2010-04-30,3
52101,4,2010-05-31,9
52101,4,2010-06-30,9
52101,4,2010-07-31,8
52101,4,2010-08-31,4
52101,4,2010-09-30,6
52101,4,2010-10-31,4
52101,4,2010-11-30,8
52101,4,2010-12-31,8
52101,4,2011-01-31,8
52101,4,2011-02-28,7
52101,4,2011-03-31,3
52101,4,2011-04-30,4
52101,4,2011-05-31,1
52101,4,2011-06-30,1
52101,4,2011-07-31,7
52101,4,2011-08-31,10
52101,4,2011-09-30,13
52101,4,2011-10-31,8
52101,4,2011-11-30,7
52101,4,2011-12-31,5
52101,4,2012-01-31,3
52101,5,2006-03-31,1
52101,5,2006-04-30,4
52101,5,2006-06-30,4
52101,5,2006-07-31,6
52101,5,2006-09-30,6
52101,5,2006-10-31,14
52101,5,2006-12-31,22
52101,5,2007-01-31,25
52101,5,2007-03-31,13
52101,5,2007-04-30,25
52101,5,2007-06-30,25
52101,5,2007-07-31,29
52101,5,2007-09-30,18
52101,5,2007-10-31,31
52101,5,2007-12-31,48
52101,5,2008-01-31,34
52101,5,2008-03-31,41
52101,5,2008-04-30,36
52101,5,2008-06-30,47
52101,5,2008-07-31,45
52101,5,2008-09-30,35
52101,5,2008-10-31,55
52101,5,2008-12-31,41
52101,5,2009-01-31,36
52101,5,2009-03-31,46
52101,5,2009-04-30,39
52101,5,2009-05-31,54
52101,5,2009-06-30,50
52101,5,2009-07-31,26
52101,5,2009-08-31,27
52101,5,2009-09-30,28
52101,5,2009-10-31,28
52101,5,2009-11-30,26
52101,5,2009-12-31,31
52101,5,2010-01-31,28
52101,5,2010-02-28,27
52101,5,2010-03-31,22
52101,5,2010-04-30,33
52101,5,2010-05-31,18
52101,5,2010-06-30,21
52101,5,2010-07-31,24
52101,5,2010-08-31,22
52101,5,2010-09-30,23
52101,5,2010-10-31,23
52101,5,2010-11-30,23
52101,5,2010-12-31,20
52101,5,2011-01-31,10
52101,5,2011-02-28,15
52101,5,2011-03-31,13
52101,5,2011-04-30,14
52101,5,2011-05-31,13
52101,5,2011-06-30,20
52101,5,2011-07-31,17
52101,5,2011-08-31,14
52101,5,2011-09-30,15
52101,5,2011-10-31,16
52101,5,2011-11-30,19
52101,5,2011-12-31,19
52101,5,2012-01-31,17
52101,6,2006-01-31,1
52101,6,2006-03-31,10
52101,6,2006-04-30,19
52101,6,2006-06-30,31
52101,6,2006-07-31,42
52101,6,2006-09-30,51
52101,6,2006-10-31,53
52101,6,2006-12-31,60
52101,6,2007-01-31,58
52101,6,2007-03-31,75
52101,6,2007-04-30,85
52101,6,2007-06-30,98
52101,6,2007-07-31,101
52101,6,2007-09-30,111
52101,6,2007-10-31,113
52101,6,2007-12-31,105
52101,6,2008-01-31,112
52101,6,2008-03-31,118
52101,6,2008-04-30,125
52101,6,2008-06-30,145
52101,6,2008-07-31,144
52101,6,2008-09-30,142
52101,6,2008-10-31,135
52101,6,2008-12-31,149
52101,6,2009-01-31,153
52101,6,2009-03-31,155
52101,6,2009-04-30,164
52101,6,2009-05-31,166
52101,6,2009-06-30,171
52101,6,2009-07-31,182
52101,6,2009-08-31,194
52101,6,2009-09-30,199
52101,6,2009-10-31,196
52101,6,2009-11-30,193
52101,6,2009-12-31,192
52101,6,2010-01-31,206
52101,6,2010-02-28,204
52101,6,2010-03-31,218
52101,6,2010-04-30,225
52101,6,2010-05-31,227
52101,6,2010-06-30,234
52101,6,2010-07-31,235
52101,6,2010-08-31,243
52101,6,2010-09-30,243
52101,6,2010-10-31,252
52101,6,2010-11-30,253
52101,6,2010-12-31,262
52101,6,2011-01-31,267
52101,6,2011-02-28,277
52101,6,2011-03-31,292
52101,6,2011-04-30,298
52101,6,2011-05-31,302
52101,6,2011-06-30,314
52101,6,2011-07-31,310
52101,6,2011-08-31,313
52101,6,2011-09-30,324
52101,6,2011-10-31,339
52101,6,2011-11-30,357
52101,6,2011-12-31,359
52101,6,2012-01-31,364
52101,7,2006-01-31,3
52101,7,2006-03-31,13
52101,7,2006-04-30,25
52101,7,2006-06-30,36
52101,7,2006-07-31,46
52101,7,2006-09-30,50
52101,7,2006-10-31,60
52101,7,2006-12-31,48
52101,7,2007-01-31,68
52101,7,2007-03-31,42
52101,7,2007-04-30,63
52101,7,2007-06-30,56
52101,7,2007-07-31,50
52101,7,2007-09-30,64
52101,7,2007-10-31,65
52101,7,2007-12-31,55
52101,7,2008-01-31,67
52101,7,2008-03-31,78
52101,7,2008-04-30,83
52101,7,2008-06-30,75
52101,7,2008-07-31,78
52101,7,2008-09-30,62
52101,7,2008-10-31,63
52101,7,2008-12-31,60
52101,7,2009-01-31,71
52101,7,2009-03-31,76
52101,7,2009-04-30,85
52101,7,2009-05-31,85
52101,7,2009-06-30,89
52101,7,2009-07-31,86
52101,7,2009-08-31,95
52101,7,2009-09-30,96
52101,7,2009-10-31,99
52101,7,2009-11-30,99
52101,7,2009-12-31,89
52101,7,2010-01-31,89
52101,7,2010-02-28,86
52101,7,2010-03-31,101
52101,7,2010-04-30,93
52101,7,2010-05-31,105
52101,7,2010-06-30,114
52101,7,2010-07-31,106
52101,7,2010-08-31,109
52101,7,2010-09-30,117
52101,7,2010-10-31,125
52101,7,2010-11-30,125
52101,7,2010-12-31,124
52101,7,2011-01-31,124
52101,7,2011-02-28,117
52101,7,2011-03-31,125
52101,7,2011-04-30,128
52101,7,2011-05-31,129
52101,7,2011-06-30,124
52101,7,2011-07-31,127
52101,7,2011-08-31,113
52101,7,2011-09-30,99
52101,7,2011-10-31,86
52101,7,2011-11-30,83
52101,7,2011-12-31,89
52101,7,2012-01-31,88
52101,8,2006-04-30,2
52101,8,2006-07-31,3
52101,8,2006-09-30,3
52101,8,2006-10-31,7
52101,8,2006-12-31,4
52101,8,2007-01-31,12
52101,8,2007-03-31,8
52101,8,2007-04-30,17
52101,8,2007-06-30,17
52101,8,2007-07-31,19
52101,8,2007-09-30,9
52101,8,2007-10-31,24
52101,8,2007-12-31,28
52101,8,2008-01-31,28
52101,8,2008-03-31,25
52101,8,2008-04-30,29
52101,8,2008-06-30,25
52101,8,2008-07-31,25
52101,8,2008-09-30,10
52101,8,2008-10-31,34
52101,8,2008-12-31,42
52101,8,2009-01-31,38
52101,8,2009-03-31,38
52101,8,2009-04-30,34
52101,8,2009-05-31,32
52101,8,2009-06-30,15
52101,8,2009-07-31,12
52101,8,2009-08-31,10
52101,8,2009-09-30,7
52101,8,2009-10-31,9
52101,8,2009-11-30,8
52101,8,2009-12-31,9
52101,8,2010-01-31,9
52101,8,2010-02-28,9
52101,8,2010-03-31,9
52101,8,2010-04-30,8
52101,8,2010-05-31,7
52101,8,2010-06-30,7
52101,8,2010-07-31,7
52101,8,2010-08-31,5
52101,8,2010-09-30,6
52101,8,2010-10-31,5
52101,8,2010-11-30,8
52101,8,2010-12-31,8
52101,8,2011-01-31,6
52101,8,2011-02-28,6
52101,8,2011-03-31,5
52101,8,2011-04-30,5
52101,8,2011-05-31,5
52101,8,2011-06-30,5
52101,8,2011-07-31,4
52101,8,2011-08-31,5
52101,8,2011-09-30,5
52101,8,2011-10-31,5
52101,8,2011-11-30,6
52101,8,2011-12-31,6
52101,8,2012-01-31,5
52101,9,2006-01-31,1
52101,9,2006-03-31,5
52101,9,2006-04-30,1
52101,9,2006-06-30,6
52101,9,2006-07-31,1
52101,9,2006-09-30,12
52101,9,2006-10-31,2
52101,9,2006-12-31,32
52101,9,2007-01-31,3
52101,9,2007-03-31,46
52101,9,2007-04-30,3
52101,9,2007-06-30,3
52101,9,2007-07-31,3
52101,9,2007-09-30,66
52101,9,2007-10-31,3
52101,9,2007-12-31,4
52101,9,2008-01-31,6
52101,9,2008-03-31,7
52101,9,2008-04-30,7
52101,9,2008-06-30,7
52101,9,2008-07-31,7
52101,9,2008-09-30,127
52101,9,2008-10-31,9
52101,9,2008-12-31,9
52101,9,2009-01-31,11
52101,9,2009-03-31,13
52101,9,2009-04-30,13
52101,9,2009-05-31,13
52101,9,2009-06-30,16
52101,9,2009-07-31,176
52101,9,2009-08-31,183
52101,9,2009-09-30,199
52101,9,2009-10-31,198
52101,9,2009-11-30,213
52101,9,2009-12-31,222
52101,9,2010-01-31,227
52101,9,2010-02-28,233
52101,9,2010-03-31,236
52101,9,2010-04-30,236
52101,9,2010-05-31,250
52101,9,2010-06-30,253
52101,9,2010-07-31,261
52101,9,2010-08-31,266
52101,9,2010-09-30,269
52101,9,2010-10-31,275
52101,9,2010-11-30,282
52101,9,2010-12-31,289
52101,9,2011-01-31,296
52101,9,2011-02-28,298
52101,9,2011-03-31,298
52101,9,2011-04-30,300
52101,9,2011-05-31,302
52101,9,2011-06-30,304
52101,9,2011-07-31,307
52101,9,2011-08-31,313
52101,9,2011-09-30,320
