clinic,sex,day,population
15103,2,2010-04-30,130
15103,2,2010-05-31,130
15103,2,2010-06-30,132
15103,2,2010-07-31,134
15103,2,2010-08-31,136
15103,2,2010-09-30,137
15103,2,2010-10-31,139
15103,2,2010-11-30,141
15103,2,2010-12-31,144
15103,2,2011-01-31,149
15103,2,2011-02-28,153
15103,2,2011-03-31,157
15103,2,2011-04-30,164
15103,2,2011-05-31,166
15103,2,2011-06-30,168
15103,2,2011-07-31,169
15103,2,2011-08-31,171
15103,2,2011-09-30,172
15103,2,2011-10-31,174
15103,2,2011-11-30,175
15103,2,2011-12-31,176
15103,2,2012-01-31,181
21100,,2010-01-31,1
21100,,2010-02-28,1
21100,,2010-03-31,1
21100,,2010-04-30,1
21100,,2010-05-31,1
21100,,2010-06-30,1
21100,,2010-07-31,1
21100,,2010-08-31,1
21100,,2010-09-30,1
21100,,2010-10-31,1
21100,,2010-11-30,1
21100,,2010-12-31,1
21100,,2011-01-31,1
21100,,2011-02-28,1
21100,,2011-03-31,1
21100,,2011-04-30,1
21100,,2011-05-31,1
21100,,2011-06-30,1
21100,,2011-07-31,1
21100,,2011-08-31,1
21100,,2011-09-30,1
21100,,2011-10-31,1
21100,,2011-11-30,2
21100,,2011-12-31,2
21100,,2012-01-31,2
21100,1,2006-01-31,156
21100,1,2006-03-31,173
21100,1,2006-04-30,184
21100,1,2006-06-30,211
21100,1,2006-07-31,220
21100,1,2006-09-30,235
21100,1,2006-10-31,247
21100,1,2006-12-31,277
21100,1,2007-01-31,300
21100,1,2007-03-31,345
21100,1,2007-04-30,375
21100,1,2007-06-30,409
21100,1,2007-07-31,428
21100,1,2007-09-30,472
21100,1,2007-10-31,487
21100,1,2007-12-31,513
21100,1,2008-01-31,525
21100,1,2008-03-31,549
21100,1,2008-04-30,560
21100,1,2008-06-30,595
21100,1,2008-07-31,610
21100,1,2008-09-30,630
21100,1,2008-10-31,655
21100,1,2008-12-31,696
21100,1,2009-01-31,713
21100,1,2009-03-31,760
21100,1,2009-04-30,768
21100,1,2009-05-31,796
21100,1,2009-06-30,824
21100,1,2009-07-31,848
21100,1,2009-08-31,873
21100,1,2009-09-30,885
21100,1,2009-10-31,906
21100,1,2009-11-30,919
21100,1,2009-12-31,934
21100,1,2010-01-31,941
21100,1,2010-02-28,946
21100,1,2010-03-31,968
21100,1,2010-04-30,983
21100,1,2010-05-31,999
21100,1,2010-06-30,1011
21100,1,2010-07-31,1024
21100,1,2010-08-31,1043
21100,1,2010-09-30,1057
21100,1,2010-10-31,1075
21100,1,2010-11-30,1087
21100,1,2010-12-31,1103
21100,1,2011-01-31,1113
21100,1,2011-02-28,1132
21100,1,2011-03-31,1145
21100,1,2011-04-30,1156
21100,1,2011-05-31,1172
21100,1,2011-06-30,1185
21100,1,2011-07-31,1201
21100,1,2011-08-31,1214
21100,1,2011-09-30,1231
21100,1,2011-10-31,1240
21100,1,2011-11-30,1255
21100,1,2011-12-31,1263
21100,1,2012-01-31,1277
21100,2,2006-01-31,135
21100,2,2006-03-31,152
21100,2,2006-04-30,161
21100,2,2006-06-30,187
21100,2,2006-07-31,197
21100,2,2006-09-30,223
21100,2,2006-10-31,236
21100,2,2006-12-31,257
21100,2,2007-01-31,272
21100,2,2007-03-31,311
21100,2,2007-04-30,331
21100,2,2007-06-30,365
21100,2,2007-07-31,384
21100,2,2007-09-30,419
21100,2,2007-10-31,426
21100,2,2007-12-31,450
21100,2,2008-01-31,459
21100,2,2008-03-31,482
21100,2,2008-04-30,495
21100,2,2008-06-30,511
21100,2,2008-07-31,530
21100,2,2008-09-30,548
21100,2,2008-10-31,561
21100,2,2008-12-31,580
21100,2,2009-01-31,598
21100,2,2009-03-31,624
21100,2,2009-04-30,640
21100,2,2009-05-31,652
21100,2,2009-06-30,676
21100,2,2009-07-31,688
21100,2,2009-08-31,693
21100,2,2009-09-30,708
21100,2,2009-10-31,722
21100,2,2009-11-30,732
21100,2,2009-12-31,746
21100,2,2010-01-31,754
21100,2,2010-02-28,758
21100,2,2010-03-31,776
21100,2,2010-04-30,784
21100,2,2010-05-31,795
21100,2,2010-06-30,801
21100,2,2010-07-31,813
21100,2,2010-08-31,827
21100,2,2010-09-30,835
21100,2,2010-10-31,842
21100,2,2010-11-30,854
21100,2,2010-12-31,867
21100,2,2011-01-31,883
21100,2,2011-02-28,899
21100,2,2011-03-31,912
21100,2,2011-04-30,923
21100,2,2011-05-31,934
21100,2,2011-06-30,949
21100,2,2011-07-31,965
21100,2,2011-08-31,973
21100,2,2011-09-30,987
21100,2,2011-10-31,995
21100,2,2011-11-30,1008
21100,2,2011-12-31,1016
21100,2,2012-01-31,1032
21201,,2010-05-31,1
21201,,2010-06-30,1
21201,,2010-07-31,1
21201,,2010-08-31,1
21201,,2010-09-30,1
21201,,2010-10-31,1
21201,,2010-11-30,1
21201,,2010-12-31,1
21201,,2011-01-31,1
21201,,2011-02-28,1
21201,,2011-03-31,1
21201,,2011-04-30,1
21201,,2011-05-31,1
21201,,2011-06-30,1
21201,,2011-07-31,1
21201,,2011-08-31,1
21201,,2011-09-30,1
21201,,2011-10-31,1
21201,,2011-11-30,1
21201,,2011-12-31,1
21201,,2012-01-31,1
21201,0,2008-12-31,1
21201,0,2009-01-31,1
21201,0,2009-03-31,1
21201,0,2009-04-30,1
21201,0,2009-05-31,1
21201,0,2009-06-30,1
21201,0,2009-07-31,1
21201,0,2009-08-31,1
21201,0,2009-09-30,1
21201,0,2009-10-31,1
21201,0,2009-11-30,1
21201,0,2009-12-31,1
21201,0,2010-01-31,1
21201,0,2010-02-28,1
21201,0,2010-03-31,1
21201,0,2010-04-30,1
21201,0,2010-05-31,1
21201,0,2010-06-30,1
21201,0,2010-07-31,1
21201,0,2010-08-31,1
21201,0,2010-09-30,1
21201,0,2010-10-31,1
21201,0,2010-11-30,1
21201,0,2010-12-31,1
21201,0,2011-01-31,1
21201,0,2011-02-28,1
21201,0,2011-03-31,1
21201,0,2011-04-30,1
21201,0,2011-05-31,1
21201,0,2011-06-30,1
21201,0,2011-07-31,1
21201,0,2011-08-31,1
21201,0,2011-09-30,1
21201,0,2011-10-31,1
21201,0,2011-11-30,1
21201,0,2011-12-31,1
21201,0,2012-01-31,1
21201,1,2006-01-31,2
21201,1,2006-03-31,2
21201,1,2006-04-30,2
21201,1,2006-06-30,2
21201,1,2006-07-31,2
21201,1,2006-09-30,2
21201,1,2006-10-31,2
21201,1,2006-12-31,2
21201,1,2007-01-31,2
21201,1,2007-03-31,2
21201,1,2007-04-30,2
21201,1,2007-06-30,2
21201,1,2007-07-31,2
21201,1,2007-09-30,2
21201,1,2007-10-31,2
21201,1,2007-12-31,2
21201,1,2008-01-31,4
21201,1,2008-03-31,8
21201,1,2008-04-30,9
21201,1,2008-06-30,12
21201,1,2008-07-31,14
21201,1,2008-09-30,16
21201,1,2008-10-31,18
21201,1,2008-12-31,23
21201,1,2009-01-31,25
21201,1,2009-03-31,25
21201,1,2009-04-30,25
21201,1,2009-05-31,31
21201,1,2009-06-30,31
21201,1,2009-07-31,34
21201,1,2009-08-31,37
21201,1,2009-09-30,40
21201,1,2009-10-31,44
21201,1,2009-11-30,44
21201,1,2009-12-31,47
21201,1,2010-01-31,47
21201,1,2010-02-28,48
21201,1,2010-03-31,48
21201,1,2010-04-30,49
21201,1,2010-05-31,52
21201,1,2010-06-30,53
21201,1,2010-07-31,53
21201,1,2010-08-31,54
21201,1,2010-09-30,55
21201,1,2010-10-31,61
21201,1,2010-11-30,65
21201,1,2010-12-31,67
21201,1,2011-01-31,71
21201,1,2011-02-28,73
21201,1,2011-03-31,76
21201,1,2011-04-30,80
21201,1,2011-05-31,83
21201,1,2011-06-30,84
21201,1,2011-07-31,88
21201,1,2011-08-31,90
21201,1,2011-09-30,92
21201,1,2011-10-31,92
21201,1,2011-11-30,96
21201,1,2011-12-31,98
21201,1,2012-01-31,99
21201,2,2007-12-31,1
21201,2,2008-01-31,4
21201,2,2008-03-31,7
21201,2,2008-04-30,7
21201,2,2008-06-30,7
21201,2,2008-07-31,8
21201,2,2008-09-30,10
21201,2,2008-10-31,11
21201,2,2008-12-31,12
21201,2,2009-01-31,13
21201,2,2009-03-31,16
21201,2,2009-04-30,16
21201,2,2009-05-31,16
21201,2,2009-06-30,17
21201,2,2009-07-31,17
21201,2,2009-08-31,18
21201,2,2009-09-30,19
21201,2,2009-10-31,22
21201,2,2009-11-30,22
21201,2,2009-12-31,22
21201,2,2010-01-31,24
21201,2,2010-02-28,24
21201,2,2010-03-31,26
21201,2,2010-04-30,26
21201,2,2010-05-31,26
21201,2,2010-06-30,31
21201,2,2010-07-31,33
21201,2,2010-08-31,38
21201,2,2010-09-30,40
21201,2,2010-10-31,41
21201,2,2010-11-30,44
21201,2,2010-12-31,45
21201,2,2011-01-31,49
21201,2,2011-02-28,50
21201,2,2011-03-31,50
21201,2,2011-04-30,52
21201,2,2011-05-31,52
21201,2,2011-06-30,54
21201,2,2011-07-31,58
21201,2,2011-08-31,59
21201,2,2011-09-30,60
21201,2,2011-10-31,60
21201,2,2011-11-30,63
21201,2,2011-12-31,63
21201,2,2012-01-31,65
21401,,2010-11-30,1
21401,,2010-12-31,1
21401,,2011-01-31,1
21401,,2011-02-28,1
21401,,2011-03-31,1
21401,,2011-04-30,1
21401,,2011-05-31,1
21401,,2011-06-30,1
21401,,2011-07-31,1
21401,,2011-08-31,1
21401,,2011-09-30,1
21401,,2011-10-31,1
21401,,2011-11-30,1
21401,,2011-12-31,1
21401,,2012-01-31,1
21401,1,2007-10-31,2
21401,1,2007-12-31,5
21401,1,2008-01-31,7
21401,1,2008-03-31,11
21401,1,2008-04-30,13
21401,1,2008-06-30,20
21401,1,2008-07-31,20
21401,1,2008-09-30,21
21401,1,2008-10-31,26
21401,1,2008-12-31,30
21401,1,2009-01-31,32
21401,1,2009-03-31,35
21401,1,2009-04-30,37
21401,1,2009-05-31,38
21401,1,2009-06-30,38
21401,1,2009-07-31,39
21401,1,2009-08-31,41
21401,1,2009-09-30,42
21401,1,2009-10-31,45
21401,1,2009-11-30,48
21401,1,2009-12-31,48
21401,1,2010-01-31,49
21401,1,2010-02-28,52
21401,1,2010-03-31,54
21401,1,2010-04-30,54
21401,1,2010-05-31,56
21401,1,2010-06-30,59
21401,1,2010-07-31,60
21401,1,2010-08-31,61
21401,1,2010-09-30,62
21401,1,2010-10-31,64
21401,1,2010-11-30,64
21401,1,2010-12-31,65
21401,1,2011-01-31,65
21401,1,2011-02-28,66
21401,1,2011-03-31,66
21401,1,2011-04-30,68
21401,1,2011-05-31,68
21401,1,2011-06-30,70
21401,1,2011-07-31,70
21401,1,2011-08-31,70
21401,1,2011-09-30,70
21401,1,2011-10-31,70
21401,1,2011-11-30,70
21401,1,2011-12-31,70
21401,1,2012-01-31,70
21401,2,2007-12-31,2
21401,2,2008-01-31,3
21401,2,2008-03-31,7
21401,2,2008-04-30,10
21401,2,2008-06-30,13
21401,2,2008-07-31,15
21401,2,2008-09-30,16
21401,2,2008-10-31,17
21401,2,2008-12-31,22
21401,2,2009-01-31,25
21401,2,2009-03-31,27
21401,2,2009-04-30,31
21401,2,2009-05-31,33
21401,2,2009-06-30,35
21401,2,2009-07-31,35
21401,2,2009-08-31,35
21401,2,2009-09-30,37
21401,2,2009-10-31,40
21401,2,2009-11-30,40
21401,2,2009-12-31,43
21401,2,2010-01-31,44
21401,2,2010-02-28,46
21401,2,2010-03-31,47
21401,2,2010-04-30,48
21401,2,2010-05-31,48
21401,2,2010-06-30,50
21401,2,2010-07-31,51
21401,2,2010-08-31,52
21401,2,2010-09-30,52
21401,2,2010-10-31,53
21401,2,2010-11-30,55
21401,2,2010-12-31,55
21401,2,2011-01-31,55
21401,2,2011-02-28,55
21401,2,2011-03-31,55
21401,2,2011-04-30,56
21401,2,2011-05-31,56
21401,2,2011-06-30,57
21401,2,2011-07-31,59
21401,2,2011-08-31,62
21401,2,2011-09-30,62
21401,2,2011-10-31,62
21401,2,2011-11-30,62
21401,2,2011-12-31,62
21401,2,2012-01-31,62
22101,,2011-05-31,1
22101,,2011-06-30,1
22101,,2011-07-31,1
22101,,2011-08-31,1
22101,,2011-09-30,1
22101,,2011-10-31,1
22101,,2011-11-30,1
22101,,2011-12-31,1
22101,,2012-01-31,1
22101,0,2007-09-30,1
22101,0,2007-10-31,1
22101,0,2007-12-31,1
22101,0,2008-01-31,1
22101,0,2008-03-31,1
22101,0,2008-04-30,1
22101,0,2008-06-30,1
22101,0,2008-07-31,1
22101,0,2008-09-30,1
22101,0,2008-10-31,1
22101,0,2008-12-31,1
22101,0,2009-01-31,1
22101,0,2009-03-31,1
22101,0,2009-04-30,1
22101,0,2009-05-31,1
22101,0,2009-06-30,1
22101,0,2009-07-31,1
22101,0,2009-08-31,1
22101,0,2009-09-30,1
22101,0,2009-10-31,1
22101,0,2009-11-30,1
22101,0,2009-12-31,1
22101,0,2010-01-31,1
22101,0,2010-02-28,1
22101,0,2010-03-31,1
22101,0,2010-04-30,1
22101,0,2010-05-31,1
22101,0,2010-06-30,1
22101,0,2010-07-31,1
22101,0,2010-08-31,1
22101,0,2010-09-30,1
22101,0,2010-10-31,1
22101,0,2010-11-30,1
22101,0,2010-12-31,1
22101,0,2011-01-31,1
22101,0,2011-02-28,1
22101,0,2011-03-31,1
22101,0,2011-04-30,1
22101,0,2011-05-31,1
22101,0,2011-06-30,1
22101,0,2011-07-31,1
22101,0,2011-08-31,1
22101,0,2011-09-30,1
22101,0,2011-10-31,1
22101,0,2011-11-30,1
22101,0,2011-12-31,1
22101,0,2012-01-31,1
22101,1,2006-01-31,1
22101,1,2006-03-31,1
22101,1,2006-04-30,1
22101,1,2006-06-30,1
22101,1,2006-07-31,1
22101,1,2006-10-31,1
22101,1,2006-12-31,1
22101,1,2007-01-31,1
22101,1,2007-03-31,1
22101,1,2007-04-30,1
22101,1,2007-06-30,1
22101,1,2007-07-31,1
22101,1,2007-09-30,10
22101,1,2007-10-31,12
22101,1,2007-12-31,20
22101,1,2008-01-31,24
22101,1,2008-03-31,27
22101,1,2008-04-30,28
22101,1,2008-06-30,35
22101,1,2008-07-31,39
22101,1,2008-09-30,43
22101,1,2008-10-31,46
22101,1,2008-12-31,48
22101,1,2009-01-31,49
22101,1,2009-03-31,52
22101,1,2009-04-30,53
22101,1,2009-05-31,54
22101,1,2009-06-30,54
22101,1,2009-07-31,59
22101,1,2009-08-31,60
22101,1,2009-09-30,62
22101,1,2009-10-31,65
22101,1,2009-11-30,66
22101,1,2009-12-31,66
22101,1,2010-01-31,66
22101,1,2010-02-28,68
22101,1,2010-03-31,69
22101,1,2010-04-30,71
22101,1,2010-05-31,73
22101,1,2010-06-30,74
22101,1,2010-07-31,76
22101,1,2010-08-31,79
22101,1,2010-09-30,81
22101,1,2010-10-31,83
22101,1,2010-11-30,85
22101,1,2010-12-31,85
22101,1,2011-01-31,88
22101,1,2011-02-28,89
22101,1,2011-03-31,89
22101,1,2011-04-30,91
22101,1,2011-05-31,93
22101,1,2011-06-30,94
22101,1,2011-07-31,96
22101,1,2011-08-31,98
22101,1,2011-09-30,98
22101,1,2011-10-31,99
22101,1,2011-11-30,102
22101,1,2011-12-31,103
22101,1,2012-01-31,106
22101,2,2007-09-30,1
22101,2,2007-10-31,1
22101,2,2007-12-31,2
22101,2,2008-01-31,3
22101,2,2008-03-31,5
22101,2,2008-04-30,7
22101,2,2008-06-30,10
22101,2,2008-07-31,15
22101,2,2008-09-30,19
22101,2,2008-10-31,22
22101,2,2008-12-31,24
22101,2,2009-01-31,24
22101,2,2009-03-31,26
22101,2,2009-04-30,28
22101,2,2009-05-31,28
22101,2,2009-06-30,30
22101,2,2009-07-31,30
22101,2,2009-08-31,31
22101,2,2009-09-30,32
22101,2,2009-10-31,36
22101,2,2009-11-30,36
22101,2,2009-12-31,36
22101,2,2010-01-31,37
22101,2,2010-02-28,37
22101,2,2010-03-31,39
22101,2,2010-04-30,39
22101,2,2010-05-31,41
22101,2,2010-06-30,42
22101,2,2010-07-31,43
22101,2,2010-08-31,45
22101,2,2010-09-30,46
22101,2,2010-10-31,49
22101,2,2010-11-30,50
22101,2,2010-12-31,51
22101,2,2011-01-31,56
22101,2,2011-02-28,57
22101,2,2011-03-31,58
22101,2,2011-04-30,58
22101,2,2011-05-31,61
22101,2,2011-06-30,63
22101,2,2011-07-31,67
22101,2,2011-08-31,67
22101,2,2011-09-30,67
22101,2,2011-10-31,69
22101,2,2011-11-30,70
22101,2,2011-12-31,73
22101,2,2012-01-31,73
31100,1,2006-01-31,441
31100,1,2006-03-31,525
31100,1,2006-04-30,559
31100,1,2006-06-30,669
31100,1,2006-07-31,714
31100,1,2006-09-30,810
31100,1,2006-10-31,845
31100,1,2006-12-31,923
31100,1,2007-01-31,973
31100,1,2007-03-31,1085
31100,1,2007-04-30,1141
31100,1,2007-06-30,1244
31100,1,2007-07-31,1292
31100,1,2007-09-30,1361
31100,1,2007-10-31,1399
31100,1,2007-12-31,1449
31100,1,2008-01-31,1491
31100,1,2008-03-31,1571
31100,1,2008-04-30,1603
31100,1,2008-06-30,1691
31100,1,2008-07-31,1740
31100,1,2008-09-30,1806
31100,1,2008-10-31,1847
31100,1,2008-12-31,1894
31100,1,2009-01-31,1938
31100,1,2009-03-31,2020
31100,1,2009-04-30,2081
31100,1,2009-05-31,2110
31100,1,2009-06-30,2157
31100,1,2009-07-31,2199
31100,1,2009-08-31,2222
31100,1,2009-09-30,2267
31100,1,2009-10-31,2307
31100,1,2009-11-30,2348
31100,1,2009-12-31,2393
31100,1,2010-01-31,2434
31100,1,2010-02-28,2467
31100,1,2010-03-31,2506
31100,1,2010-04-30,2554
31100,1,2010-05-31,2592
31100,1,2010-06-30,2620
31100,1,2010-07-31,2660
31100,1,2010-08-31,2700
31100,1,2010-09-30,2727
31100,1,2010-10-31,2748
31100,1,2010-11-30,2765
31100,1,2010-12-31,2790
31100,1,2011-01-31,2819
31100,1,2011-02-28,2850
31100,1,2011-03-31,2882
31100,1,2011-04-30,2904
31100,1,2011-05-31,2939
31100,1,2011-06-30,2972
31100,1,2011-07-31,3005
31100,1,2011-08-31,3023
31100,1,2011-09-30,3038
31100,1,2011-10-31,3060
31100,1,2011-11-30,3093
31100,1,2011-12-31,3116
31100,1,2012-01-31,3139
31100,2,2006-01-31,285
31100,2,2006-03-31,335
31100,2,2006-04-30,352
31100,2,2006-06-30,410
31100,2,2006-07-31,440
31100,2,2006-09-30,497
31100,2,2006-10-31,516
31100,2,2006-12-31,568
31100,2,2007-01-31,605
31100,2,2007-03-31,681
31100,2,2007-04-30,719
31100,2,2007-06-30,786
31100,2,2007-07-31,833
31100,2,2007-09-30,885
31100,2,2007-10-31,907
31100,2,2007-12-31,949
31100,2,2008-01-31,971
31100,2,2008-03-31,1017
31100,2,2008-04-30,1036
31100,2,2008-06-30,1086
31100,2,2008-07-31,1114
31100,2,2008-09-30,1163
31100,2,2008-10-31,1189
31100,2,2008-12-31,1225
31100,2,2009-01-31,1248
31100,2,2009-03-31,1302
31100,2,2009-04-30,1332
31100,2,2009-05-31,1350
31100,2,2009-06-30,1371
31100,2,2009-07-31,1399
31100,2,2009-08-31,1412
31100,2,2009-09-30,1441
31100,2,2009-10-31,1470
31100,2,2009-11-30,1497
31100,2,2009-12-31,1526
31100,2,2010-01-31,1546
31100,2,2010-02-28,1567
31100,2,2010-03-31,1604
31100,2,2010-04-30,1633
31100,2,2010-05-31,1665
31100,2,2010-06-30,1682
31100,2,2010-07-31,1710
31100,2,2010-08-31,1727
31100,2,2010-09-30,1753
31100,2,2010-10-31,1766
31100,2,2010-11-30,1778
31100,2,2010-12-31,1791
31100,2,2011-01-31,1820
31100,2,2011-02-28,1838
31100,2,2011-03-31,1864
31100,2,2011-04-30,1888
31100,2,2011-05-31,1903
31100,2,2011-06-30,1924
31100,2,2011-07-31,1947
31100,2,2011-08-31,1960
31100,2,2011-09-30,1964
31100,2,2011-10-31,1978
31100,2,2011-11-30,1994
31100,2,2011-12-31,2007
31100,2,2012-01-31,2022
31101,0,2011-11-30,1
31101,0,2011-12-31,1
31101,0,2012-01-31,1
31101,1,2006-01-31,2
31101,1,2006-03-31,3
31101,1,2006-04-30,3
31101,1,2006-06-30,3
31101,1,2006-07-31,3
31101,1,2006-09-30,3
31101,1,2006-10-31,3
31101,1,2006-12-31,3
31101,1,2007-01-31,4
31101,1,2007-03-31,5
31101,1,2007-04-30,5
31101,1,2007-06-30,38
31101,1,2007-07-31,67
31101,1,2007-09-30,92
31101,1,2007-10-31,106
31101,1,2007-12-31,127
31101,1,2008-01-31,143
31101,1,2008-03-31,166
31101,1,2008-04-30,184
31101,1,2008-06-30,220
31101,1,2008-07-31,241
31101,1,2008-09-30,282
31101,1,2008-10-31,299
31101,1,2008-12-31,328
31101,1,2009-01-31,347
31101,1,2009-03-31,373
31101,1,2009-04-30,391
31101,1,2009-05-31,402
31101,1,2009-06-30,415
31101,1,2009-07-31,425
31101,1,2009-08-31,438
31101,1,2009-09-30,452
31101,1,2009-10-31,461
31101,1,2009-11-30,468
31101,1,2009-12-31,479
31101,1,2010-01-31,486
31101,1,2010-02-28,495
31101,1,2010-03-31,517
31101,1,2010-04-30,527
31101,1,2010-05-31,543
31101,1,2010-06-30,559
31101,1,2010-07-31,573
31101,1,2010-08-31,592
31101,1,2010-09-30,604
31101,1,2010-10-31,611
31101,1,2010-11-30,617
31101,1,2010-12-31,622
31101,1,2011-01-31,631
31101,1,2011-02-28,641
31101,1,2011-03-31,658
31101,1,2011-04-30,675
31101,1,2011-05-31,693
31101,1,2011-06-30,710
31101,1,2011-07-31,719
31101,1,2011-08-31,732
31101,1,2011-09-30,750
31101,1,2011-10-31,766
31101,1,2011-11-30,776
31101,1,2011-12-31,780
31101,1,2012-01-31,791
31101,2,2006-01-31,1
31101,2,2006-03-31,1
31101,2,2006-04-30,1
31101,2,2006-06-30,1
31101,2,2006-07-31,1
31101,2,2006-09-30,1
31101,2,2006-10-31,1
31101,2,2006-12-31,1
31101,2,2007-01-31,1
31101,2,2007-03-31,1
31101,2,2007-04-30,1
31101,2,2007-06-30,8
31101,2,2007-07-31,14
31101,2,2007-09-30,18
31101,2,2007-10-31,20
31101,2,2007-12-31,27
31101,2,2008-01-31,31
31101,2,2008-03-31,40
31101,2,2008-04-30,43
31101,2,2008-06-30,45
31101,2,2008-07-31,51
31101,2,2008-09-30,59
31101,2,2008-10-31,65
31101,2,2008-12-31,70
31101,2,2009-01-31,77
31101,2,2009-03-31,90
31101,2,2009-04-30,96
31101,2,2009-05-31,99
31101,2,2009-06-30,103
31101,2,2009-07-31,107
31101,2,2009-08-31,109
31101,2,2009-09-30,112
31101,2,2009-10-31,116
31101,2,2009-11-30,117
31101,2,2009-12-31,118
31101,2,2010-01-31,120
31101,2,2010-02-28,122
31101,2,2010-03-31,125
31101,2,2010-04-30,128
31101,2,2010-05-31,131
31101,2,2010-06-30,136
31101,2,2010-07-31,141
31101,2,2010-08-31,144
31101,2,2010-09-30,148
31101,2,2010-10-31,150
31101,2,2010-11-30,151
31101,2,2010-12-31,153
31101,2,2011-01-31,156
